customer_id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenience,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
115386,M,loyal,57,business,business,3902,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4.0,5.0,3.0,55,53,satisfied
75883,M,loyal,47,business,business,3227,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,5.0,55,60,satisfied
4661,F,loyal,19,business,eco,327,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3,1.0,3.0,3.0,35,62,neutral or dissatisfied
111805,F,disloyal,33,business,eco,349,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4,1.0,4.0,4.0,19,39,neutral or dissatisfied
19403,F,loyal,51,personal,eco,261,3.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,4,4.0,1.0,4.0,228,217,neutral or dissatisfied
45729,F,loyal,50,business,eco plus,1068,3.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3,4.0,3.0,2.0,0,60,neutral or dissatisfied
37336,M,loyal,58,business,eco,828,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,3,4.0,3.0,4.0,101,124,satisfied
48947,F,loyal,33,business,business,372,2.0,2.0,2.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,5,2.0,5.0,5.0,55,48,satisfied
120873,M,loyal,50,business,business,3839,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4,5.0,4.0,4.0,36,53,satisfied
119596,F,loyal,34,business,business,1979,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,3,4.0,3.0,3.0,72,47,satisfied
105440,M,loyal,39,business,business,998,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0,4,5.0,3.0,5.0,137,150,satisfied
6964,M,disloyal,26,business,business,196,5.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,4,3.0,4.0,2.0,27,40,satisfied
96698,F,loyal,58,business,business,696,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4,5.0,4.0,5.0,126,116,satisfied
20910,F,loyal,23,business,business,721,1.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,1.0,4,3.0,3.0,3.0,45,39,satisfied
955,F,loyal,35,business,business,134,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2,3.0,2.0,3.0,161,171,neutral or dissatisfied
58512,F,loyal,27,personal,eco,719,2.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,4,5.0,5.0,3.0,124,105,neutral or dissatisfied
24367,M,loyal,34,business,business,3162,1.0,1.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5,1.0,5.0,2.0,80,73,satisfied
53231,F,loyal,60,personal,eco,589,2.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,5,3.0,5.0,4.0,54,84,neutral or dissatisfied
47586,M,loyal,29,business,eco,1235,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2,5.0,2.0,1.0,50,40,satisfied
97798,M,loyal,63,personal,eco,471,3.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,5.0,4.0,4,5.0,4.0,3.0,126,123,neutral or dissatisfied
115598,M,loyal,42,business,eco,446,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4,2.0,3.0,2.0,174,165,neutral or dissatisfied
52903,M,loyal,48,business,business,3020,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5,3.0,5.0,1.0,54,41,satisfied
56401,M,disloyal,26,business,business,719,5.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,5,5.0,4.0,4.0,0,56,satisfied
70548,M,loyal,43,business,business,3221,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4,5.0,4.0,5.0,0,39,satisfied
9097,F,loyal,30,personal,eco plus,108,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,3.0,5,3.0,4.0,4.0,0,39,neutral or dissatisfied
31573,M,loyal,63,business,business,371,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3,3.0,1.0,3.0,137,165,neutral or dissatisfied
41348,F,loyal,41,business,eco,956,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,4.0,1.0,2,1.0,1.0,5.0,29,94,satisfied
121107,M,loyal,43,personal,business,2521,5.0,2.0,5.0,2.0,5.0,1.0,1.0,3.0,4.0,1.0,3,1.0,1.0,1.0,60,51,satisfied
19383,F,loyal,17,business,business,844,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,3,5.0,4.0,5.0,103,83,satisfied
53638,M,loyal,47,personal,eco,1874,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3,3.0,3.0,5.0,11,39,neutral or dissatisfied
41856,M,loyal,33,business,eco,483,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3,4.0,5.0,4.0,313,336,satisfied
35248,F,disloyal,27,business,eco,1076,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3,3.0,3.0,2.0,44,44,neutral or dissatisfied
9735,F,loyal,20,personal,eco,926,3.0,5.0,3.0,4.0,3.0,1.0,1.0,5.0,4.0,5.0,5,1.0,5.0,1.0,136,124,neutral or dissatisfied
7518,M,loyal,32,business,business,2072,5.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,4,2.0,5.0,2.0,160,155,satisfied
106771,M,loyal,16,personal,eco,945,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3,1.0,4.0,2.0,46,59,neutral or dissatisfied
118043,F,loyal,33,business,business,1262,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5,4.0,3.0,4.0,232,219,satisfied
43129,M,loyal,66,business,eco plus,192,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3,1.0,3.0,2.0,53,42,neutral or dissatisfied
70260,F,loyal,43,personal,eco plus,1592,3.0,5.0,3.0,2.0,5.0,3.0,5.0,1.0,1.0,3.0,1,4.0,1.0,3.0,4,34,neutral or dissatisfied
55126,M,loyal,60,personal,eco,1609,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4,5.0,4.0,3.0,80,82,neutral or dissatisfied
93948,M,loyal,67,personal,eco,507,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,5,5.0,4.0,1.0,38,37,neutral or dissatisfied
2251,F,loyal,22,business,business,3152,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3,1.0,3.0,1.0,46,46,neutral or dissatisfied
129721,F,loyal,51,business,eco,337,1.0,5.0,5.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1,2.0,1.0,2.0,90,87,neutral or dissatisfied
109085,F,loyal,55,personal,eco,957,3.0,5.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3,3.0,3.0,4.0,41,39,neutral or dissatisfied
123386,F,loyal,38,business,business,1337,3.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,3,1.0,3.0,3.0,44,35,neutral or dissatisfied
1383,F,disloyal,23,business,eco,164,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2,1.0,1.0,2.0,36,40,neutral or dissatisfied
26797,M,disloyal,30,business,eco,843,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2,3.0,4.0,3.0,149,116,neutral or dissatisfied
2123,M,loyal,51,business,business,3466,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4,3.0,4.0,5.0,30,31,satisfied
18045,M,loyal,45,business,business,488,3.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,5,2.0,5.0,5.0,70,89,satisfied
10657,M,loyal,45,business,business,2788,,,,1.0,2.0,5.0,4.0,2.0,2.0,2.0,2,3.0,2.0,5.0,39,33,satisfied
112429,M,disloyal,20,business,eco,846,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,2,1.0,3.0,2.0,15,41,neutral or dissatisfied
56592,F,loyal,59,business,business,2490,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4,3.0,4.0,5.0,64,53,satisfied
116276,F,loyal,67,personal,eco,296,2.0,4.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,2,5.0,2.0,4.0,40,49,neutral or dissatisfied
21975,F,loyal,50,personal,eco,448,1.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5,4.0,5.0,3.0,69,54,neutral or dissatisfied
37929,F,loyal,21,personal,eco,937,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3,4.0,1.0,4.0,185,175,neutral or dissatisfied
94631,F,disloyal,34,business,eco,458,2.0,3.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,4,2.0,3.0,5.0,35,31,neutral or dissatisfied
2898,F,loyal,51,personal,eco,409,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5,5.0,3.0,4.0,70,68,neutral or dissatisfied
62715,F,loyal,25,business,business,2504,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5,4.0,3.0,4.0,199,175,satisfied
84184,M,disloyal,26,business,business,432,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,4,4.0,4.0,2.0,0,31,neutral or dissatisfied
65586,M,disloyal,39,business,eco,237,1.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4,3.0,4.0,4.0,7,50,neutral or dissatisfied
30327,F,disloyal,36,business,eco,391,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4,1.0,3.0,1.0,70,62,neutral or dissatisfied
102131,F,disloyal,21,business,business,407,5.0,,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4,5.0,5.0,5.0,39,38,satisfied
100877,F,loyal,51,business,business,2133,2.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,2,1.0,2.0,2.0,114,104,neutral or dissatisfied
34754,F,loyal,47,business,eco,209,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1,3.0,1.0,3.0,62,60,neutral or dissatisfied
40839,M,loyal,36,business,business,188,3.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,1.0,4.0,3,2.0,2.0,2.0,135,133,neutral or dissatisfied
105805,F,loyal,66,personal,eco,883,1.0,3.0,1.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,5,2.0,5.0,3.0,44,52,neutral or dissatisfied
66711,M,disloyal,22,business,eco,802,,,,3.0,2.0,,2.0,2.0,2.0,4.0,4,4.0,5.0,2.0,4,46,satisfied
104337,M,loyal,50,personal,eco,409,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,4,4.0,4.0,1.0,48,32,neutral or dissatisfied
127596,F,loyal,59,business,business,1773,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5,3.0,5.0,5.0,64,49,satisfied
115144,F,loyal,46,business,business,371,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4,4.0,5.0,4.0,142,134,satisfied
112462,M,loyal,15,business,business,853,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3,1.0,4.0,2.0,46,43,neutral or dissatisfied
48645,F,disloyal,24,business,eco,109,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,5,5.0,4.0,1.0,59,81,neutral or dissatisfied
34700,F,loyal,64,business,business,209,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,2,5.0,2.0,5.0,147,259,satisfied
91417,F,loyal,60,personal,eco,1050,1.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,1.0,3,5.0,3.0,4.0,53,77,neutral or dissatisfied
89741,M,loyal,41,personal,eco,944,3.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,3,1.0,1.0,1.0,85,80,neutral or dissatisfied
30699,M,loyal,59,personal,eco,680,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5,4.0,1.0,1.0,52,79,neutral or dissatisfied
16759,F,loyal,31,business,business,642,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,3,1.0,5.0,4.0,66,68,satisfied
78634,M,loyal,54,business,business,1953,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,4,4.0,5.0,4.0,235,222,satisfied
106519,M,disloyal,26,business,business,271,2.0,,2.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,4,5.0,1.0,5.0,113,203,neutral or dissatisfied
69270,F,loyal,28,personal,eco,733,2.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,4,3.0,3.0,4.0,30,47,neutral or dissatisfied
5346,F,loyal,26,business,eco,812,2.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,4.0,3,2.0,2.0,2.0,125,154,neutral or dissatisfied
60808,F,disloyal,27,business,business,455,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,4,5.0,5.0,2.0,0,40,neutral or dissatisfied
59181,F,loyal,22,business,business,1440,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4.0,5.0,4.0,26,37,satisfied
44810,M,loyal,53,business,eco,1041,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3,2.0,3.0,3.0,84,52,neutral or dissatisfied
26730,F,loyal,35,business,eco plus,515,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,4.0,5.0,4.0,138,138,satisfied
115947,M,loyal,12,personal,eco,447,5.0,5.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,2,3.0,5.0,3.0,102,93,satisfied
60445,M,loyal,43,business,business,3687,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,3.0,70,61,satisfied
125038,M,disloyal,21,business,eco,1202,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,4,3.0,2.0,3.0,7,32,neutral or dissatisfied
66822,F,loyal,42,business,business,2500,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5,4.0,5.0,5.0,85,75,satisfied
124722,F,loyal,27,personal,eco,399,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,5,4.0,5.0,1.0,0,80,neutral or dissatisfied
9050,M,loyal,38,business,business,1619,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2,2.0,2.0,2.0,47,39,neutral or dissatisfied
79471,F,disloyal,15,business,eco,1183,3.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,4,2.0,3.0,4.0,34,41,neutral or dissatisfied
89316,F,loyal,70,personal,business,1587,3.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,2,5.0,5.0,5.0,52,31,neutral or dissatisfied
27153,F,disloyal,24,business,eco,2640,1.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,3.0,3.0,4,5.0,4.0,5.0,0,33,neutral or dissatisfied
103408,F,disloyal,38,business,eco,237,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3,2.0,4.0,2.0,196,214,neutral or dissatisfied
120454,F,loyal,53,personal,eco,366,2.0,4.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,2,1.0,2.0,5.0,83,83,neutral or dissatisfied
68285,M,loyal,53,business,business,3472,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2,3.0,2.0,2.0,6,38,neutral or dissatisfied
61490,F,loyal,67,business,business,2288,1.0,3.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1,3.0,1.0,1.0,92,78,neutral or dissatisfied
28980,F,loyal,31,business,business,937,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,4,2.0,4.0,5.0,29,31,satisfied
7171,F,disloyal,25,business,eco,116,2.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,3,4.0,2.0,4.0,140,133,neutral or dissatisfied
48856,M,loyal,36,business,business,3635,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4,1.0,4.0,1.0,26,32,satisfied
59146,M,loyal,17,personal,eco,1744,1.0,5.0,1.0,5.0,3.0,1.0,3.0,3.0,4.0,2.0,4,4.0,5.0,3.0,71,69,neutral or dissatisfied
6276,M,loyal,23,business,business,585,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3.0,4.0,1.0,37,47,neutral or dissatisfied
56536,M,disloyal,25,business,business,997,1.0,4.0,1.0,2.0,5.0,1.0,3.0,5.0,3.0,4.0,4,4.0,5.0,5.0,20,41,neutral or dissatisfied
87573,F,loyal,38,business,business,432,3.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3,1.0,3.0,4.0,44,31,neutral or dissatisfied
71707,M,loyal,45,personal,eco plus,1197,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2,1.0,3.0,3.0,26,31,neutral or dissatisfied
105452,M,loyal,32,business,business,3200,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3,3.0,3.0,3.0,45,40,neutral or dissatisfied
56174,M,loyal,56,business,eco,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,1.0,88,125,neutral or dissatisfied
72245,M,loyal,57,business,business,2844,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4,4.0,4.0,3.0,56,41,satisfied
24728,M,loyal,8,personal,eco,406,2.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,4,3.0,5.0,1.0,25,38,neutral or dissatisfied
41909,M,loyal,37,business,business,129,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,4,4.0,2.0,4.0,77,78,neutral or dissatisfied
79995,F,loyal,44,personal,eco,1076,3.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,2,4.0,2.0,5.0,28,31,neutral or dissatisfied
23374,M,loyal,16,personal,eco,1014,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,4,5.0,5.0,1.0,91,120,neutral or dissatisfied
72292,F,loyal,23,personal,eco,919,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4.0,3.0,3.0,112,95,neutral or dissatisfied
89674,M,loyal,45,business,eco,944,4.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,2,4.0,3.0,4.0,187,214,neutral or dissatisfied
22778,F,disloyal,48,business,eco,170,2.0,,3.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,1,1.0,4.0,5.0,21,50,neutral or dissatisfied
106793,F,disloyal,42,business,business,977,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5,3.0,4.0,3.0,131,125,neutral or dissatisfied
2784,M,loyal,47,business,business,3065,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3,2.0,3.0,1.0,57,54,neutral or dissatisfied
125404,F,loyal,49,personal,eco,1440,3.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,1,5.0,1.0,3.0,25,38,neutral or dissatisfied
37229,F,disloyal,27,business,business,1028,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,4,4.0,1.0,4.0,170,164,neutral or dissatisfied
101205,M,loyal,68,personal,eco,1235,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,4,3.0,5.0,2.0,65,71,neutral or dissatisfied
120674,M,loyal,45,business,business,280,2.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,4.0,5,1.0,5.0,3.0,38,59,satisfied
4264,M,loyal,48,business,business,1713,3.0,3.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,5,5.0,5.0,4.0,32,43,satisfied
43498,F,loyal,26,personal,eco,679,2.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,5,5.0,5.0,3.0,82,70,neutral or dissatisfied
14650,F,loyal,64,business,eco,112,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3,5.0,3.0,2.0,48,40,satisfied
20691,F,disloyal,22,business,eco,779,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5,2.0,5.0,1.0,126,110,neutral or dissatisfied
27820,F,loyal,27,business,business,1533,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4,3.0,4.0,4.0,56,60,neutral or dissatisfied
109343,F,disloyal,22,business,eco,1136,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4,3.0,5.0,4.0,100,104,satisfied
112479,M,loyal,52,personal,eco,853,2.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,2.0,5,3.0,4.0,5.0,86,85,neutral or dissatisfied
103058,F,disloyal,27,business,eco,460,2.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,5.0,2,2.0,2.0,4.0,62,43,neutral or dissatisfied
16009,M,loyal,35,business,business,3153,3.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5,3.0,5.0,4.0,81,73,satisfied
78437,M,disloyal,28,business,business,666,,,,2.0,2.0,,2.0,2.0,3.0,4.0,5,3.0,5.0,2.0,41,68,satisfied
66058,M,loyal,66,business,business,3829,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3,1.0,3.0,3.0,42,41,neutral or dissatisfied
111069,M,loyal,24,personal,eco,319,2.0,3.0,2.0,1.0,5.0,2.0,5.0,5.0,3.0,3.0,2,1.0,3.0,5.0,49,37,neutral or dissatisfied
94244,F,loyal,55,business,business,1939,,,,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3.0,5.0,34,37,satisfied
18758,M,loyal,34,business,business,1039,1.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5,2.0,5.0,1.0,30,33,satisfied
68107,F,loyal,19,personal,eco,868,5.0,2.0,5.0,3.0,5.0,1.0,1.0,3.0,4.0,3.0,4,1.0,2.0,1.0,165,146,satisfied
68930,M,loyal,31,business,business,3695,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5,3.0,5.0,5.0,13,40,satisfied
63178,M,disloyal,33,business,business,337,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,4,4.0,4.0,2.0,87,75,neutral or dissatisfied
30351,M,loyal,48,business,business,3842,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3,2.0,3.0,5.0,36,34,satisfied
21883,F,loyal,52,business,eco,448,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4,5.0,4.0,5.0,2,63,satisfied
3621,F,loyal,20,personal,business,427,4.0,,4.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,5,3.0,4.0,1.0,93,92,satisfied
82916,M,loyal,39,personal,eco,645,3.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0,4.0,5,3.0,3.0,3.0,21,74,neutral or dissatisfied
18669,F,loyal,32,personal,eco,201,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3,1.0,4.0,1.0,63,66,neutral or dissatisfied
85450,F,loyal,46,business,business,2799,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4,5.0,4.0,5.0,43,42,satisfied
4384,M,loyal,18,personal,eco,618,3.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,5,5.0,5.0,5.0,15,44,neutral or dissatisfied
87180,F,loyal,50,business,business,946,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4,5.0,4.0,4.0,51,44,satisfied
109823,F,loyal,58,business,business,2553,3.0,3.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,2,3.0,2.0,4.0,72,63,satisfied
12805,F,loyal,12,business,business,2725,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,5,4.0,3.0,4.0,129,122,satisfied
30791,F,loyal,59,personal,eco,895,2.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,4,1.0,3.0,1.0,204,196,neutral or dissatisfied
74646,M,loyal,59,personal,eco,1464,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,2.0,1.0,3,3.0,3.0,5.0,67,50,neutral or dissatisfied
23454,F,loyal,27,business,eco,516,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4,3.0,3.0,1.0,43,40,neutral or dissatisfied
116965,M,loyal,42,business,business,3376,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5,5.0,5.0,4.0,69,55,satisfied
17915,F,loyal,44,business,eco,789,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4,3.0,4.0,4.0,113,98,satisfied
101809,F,loyal,60,business,business,1521,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5,5.0,5.0,5.0,166,264,satisfied
110649,F,disloyal,26,business,business,1005,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,5,4.0,5.0,2.0,39,33,neutral or dissatisfied
108357,M,disloyal,17,business,eco,1324,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4,2.0,4.0,4.0,49,40,neutral or dissatisfied
62143,F,loyal,35,business,business,2565,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5,5.0,3.0,5.0,177,149,satisfied
34788,M,loyal,16,personal,eco,301,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,4,5.0,4.0,5.0,28,38,neutral or dissatisfied
39066,F,loyal,49,business,eco,784,5.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,5,4.0,5.0,4.0,111,110,satisfied
84959,M,loyal,64,personal,eco plus,481,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2,1.0,3.0,2.0,67,78,neutral or dissatisfied
92153,F,loyal,26,business,eco plus,1535,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,3,3.0,4.0,3.0,31,53,neutral or dissatisfied
23223,F,loyal,45,business,business,476,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4,5.0,4.0,4.0,60,53,satisfied
57446,M,loyal,38,business,business,334,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4,4.0,4.0,4.0,25,45,satisfied
